new-stars-rank__100,Brilliant tool that I rely on daily,"It just works. The software looks good on desktop and connects to the mobile app well. From invoicing, to time tracking, to payroll, tax returns ... so much functionality and pretty much error free. Unlike other financial software, you don't need to pay more for features like payroll and multi-currency. Win.It would be useful to have a few more multi-currency features (e.g. multi-currency bills and expenses)."
new-stars-rank__100,FreeAgent - Great and Gets Better,"FreeAgent is a fantastic product.  I have only needed to use support a couple of times and they were more unusual questions.    As a freelancer, keeping an eye on income and expenditure, billing and chasing invoices and recording expenses with my phone is really important.  Add to that the easy submission of my tax return and it really is a great piece of software.I am a little disappointed that I could not receive any of the discounts offered to new customers.  (e.g. 6 months half price)."
new-stars-rank__100,Fantastic - makes my business life so much easier,"Love the user interface, which is easily customisable and visually it is really appealing. Makes accounting fun!  Easy to use, once you know how to access some of the features.  I have a straightforward business in private medical practice and this software takes care of my invoicing, accounting and expenses all in one, with automatic updating of all the relevant information at your fingertips.  Both my secretary and I can access the software from anywhere, so it makes for easy team-work.  One of the best features for me is the projects section, where I can keep track of the numerous expert reports that I have on my books at any one time.Sometimes working out how to find something, or to alter a document isn't intuitive, and I have had to refer to the website for help, which has always been useful (so far).  (NB I think the user who didn't like being referred to My Business Works is being unnecessarily unfair to this software because they had to go through a Barclays intermediary - Barclays are known for their poor service, but this is not FreeAgent...)"
new-stars-rank__100,,
new-stars-rank__100,An outstanding find with exemplary customer service,"The ease of use combined of the platform which is exceptionally intuitive, combined with the brilliant customer service.FreeAgent appears somewhat UK-centric, although the support is still exceptional. The banking does connect to banks in Canada and I have been able to manage harmonized sales tax in Ontario. It may have some current limitations to make it a credible better substitute for Sage, in respect of the tax nuances across different Canadian Provinces."
new-stars-rank__100,Business usage,"I like the simplicity, direct tax sending features  and time tracking. App solution for mobile is also very goodI would like to have my projecta overview on mobile. I dont get why should I write at least one hundred characters here...."
new-stars-rank__100,,
new-stars-rank__100,Its good,"Easy to setup and use - the mobile app is pretty good making it easy to add expenses.  Bank feed is handy. I use the API to import expenses.Expensive compared to competitors like Xero, bank feed is slow.  Perhaps you can add integrations for credit cards too to automatically pull in expenses."
new-stars-rank__100,,
new-stars-rank__100,Essential for sole trader's accounting,"One of the things that scared me about going freelance, was the accounting and book-keeping part this entails. After researching similar web-based solutions, I decided upon subscribing to Freeagent. I wouldn't be able to run my business without it. Everything I need, from invoicing and clients database, to expense filing and completing my self-assessment is there, easy to use and access. When I needed some help or clarifications about something, the staff were prompt and eager to help me and made sure my issues were resolved in any case. Highly recommended software & service!I find that the mobile app has limited functionality compared to the desktop site. I would like the same level of editability when it comes to the handling of bank transactions, as I have via my internet browser."
new-stars-rank__100,High quality accounting with unparalleled ease.,
new-stars-rank__100,,
new-stars-rank__100,,
new-stars-rank__100,Brilliant- wouldnt use anything else to run my business,Incredibly customer support from trained accountants who are always able to give me advise as and when i need it.Only thing I would change is being able to re-enrol for VAT instead of having to open a new account as it took some time to transfer my data over into a new account.
new-stars-rank__100,Very convenient and easy to use/implement,"Ease to use, easy to input data and access to overview info. quote feature is SO convenient. Gives you the professional looks we wanted to transmit to our customers. Convenient database to keep track on projectsReports adjustments and correcting info is a bit complicated. You gotta go around several times in order to have the chance to modify data that was missplaced."
new-stars-rank__100,Excellent software for my business,"I run a limited liability partnership and FreeAgent gives me the ability to control the accounts without having to involve accountants.  Everything is so easy from generating the accounts for Companies House, managing my travel expenses, time tracking and billing, and sorting out VAT and self assessment returns.  The best accounting software I've yet discovered for a freelancer business.  It has all of our needs covered.I had some initial issues but that was mainly because I didn't know what I was doing.  A bit of browsing round the help pages soon sorted that out."
new-stars-rank__100,Love it,"Exceptionally easy to use and easy to learn. I keep the tab open every day. It's easy to ""undo"" if you make a mistake in an invoice. There's basically nothing that can't be undone by reverting to draft. The recurring invoices tool is really helpful. I don't use the feature where it'll email invoices/reminders. I prefer to do that myself and it's really easy nothing to really keep track of since I invoice all clients on the same day each month. They make it easy to label bank transactions so as long as I remember to do that once a month or so, all my accounting reports are always current. I don't have to spend too much time on accounting and I don't really have any complaints. The customer service is always fantastic.I wish the time tracking feature were just a little slicker. I use Toggl for time tracking, and then I import hours for each client each month. Not a big deal, but one of those little things that would put it over the top."
new-stars-rank__100,Does it all,"It's so easy to use. I haven't had any training on it (no need, it's pretty intuitive, and you can find answers easily on the Internet). It's always there on my desktop or phone. I used to use Excel spreadsheet which was free, but a bit of a 'mare, but now I have peace of mind knowing I'm compliant.    I haven't used it for my self-assessment yet, but will soon find out how easy that is too. Fingers crossed.The importing tranasctions don't always work. I'm not VAT registered and so have to manually change this every time. A way to schedule recurring future invoices in advance would be good too."
new-stars-rank__100,Excellent Product,
new-stars-rank__100,Brilliant for freelancers,
new-stars-rank__100,,
new-stars-rank__100,,
new-stars-rank__100,"Good product, good UI, good customer support, a bit pricey but worth it for my business.","FreeAgent is a fully-featured accounting and invoicing web app that comes with a great little mobile app too.     It has a really clear and easy-to-use interface, making it easy to navigate and produce invoices, check your accounts for selected periods, track your time, manage projects... the list goes on. But for all the functionality, it never feels cluttered.    I've experienced great support whenever I've asked for it and it hasn't ever produced any unexpected errors or bugs. It just works.I wanted to recommend this product to my wife for her business but it's just a little bit too expensive for a startup small sole trader company like hers. A reduced cost account type for single users would be great."
new-stars-rank__100,Takes the pain out of keeping accounts,"Pros: ability to photograph receipts and store them within expenses  All the main categories of expenses are there  Links to your business bank accountCon: One major drawback is that you can't print out a consolidated tax return before or after filing. For sole traders a tax return is often the only way to prove income when applying for loans, etc, and HMRC doesn't offer this service either."
new-stars-rank__100,,
new-stars-rank__100,Keeps me organised.,FreeAgent is great for tracking projects from quote to invoice to payment. It makes the daunting task of tax a breeze too.There are always a few user specific scenarios that aren't catered for (usually there is a work around). Can't think of any for me though.
new-stars-rank__100,Keeps me informed and saves time and money,It allows me to keep on top of the financial position of my company allowing me to make decisions with up to date knowledge. Compared to my peers who don't use the software I am saving time and money doing my accounting.The mobile app is not as feature rich and some of the functionality that it does have does not share the same options as the web version e.g. split transactions
new-stars-rank__100,Brilliant,"I love free agent. It makes invoicing, book keeping and automating reminders very easy. It's also very easy to modify your invoice designs. Customer support has always been good on the few occasions I've needed them.I'd like to be able to do reports on a monthly basis rather than the preset options. Little bit more expensive than it's rivals."
new-stars-rank__100,,
new-stars-rank__100,"Great accunting software, really easy to use!","Fantastic software for your company.  Easy to use and complete. You can manage your customers, raise invoices and do your payroll.The software is improving over the years, but you might have some issues when it comes to make payments and raise invoices in other currencies."
