4,"Very good system, easy to use. But limited in the current globalized world. Two examples: - You dont allow multicurrency bills, but most of our trading in international not only for clients but for providers, freelancers etc. most of them don&#039;t bill in pounds, which creates a lot of hurdles to add their bills. - Related to that, we have revolut multi-currency accounts. While their integration is super good, I cannot pay an euro bill with my euro account and settle automatically, as you don&#039;t allow it as the bill is not in euros. ",2018-07-19 08:45:25
3,"It works well, but updating or changing information on the Freeagent App is very limited...you can&#039;t even click when an Invoice has been paid... it could do with lots more basic editing features.. The biggest thing that annoys me is the 3rd Party bank feed link, which always seems to have issues and I loose accounting data periods that then have to be manually input! I&#039;m an HSBC customer....",2018-07-16 13:14:48
3,"The best thing about Freeagent is the tax return and the simple interface. The integrations and API could be a lot better to allow more automation with other apps and processes - opening this up for many more triggers and actions for tools such as Zapier would massively increase my satisfaction with the product. Also on the app, specific functionality and improvement to the UI when sending invoices would help as I am never sure if when I send an invoice in the future has sent or scheduled. I&#039;d really like to be able to link expenses and hours to invoices on the app. I&#039;d also like a better way of linking photos of receipt items that take sometimes up to 5 days to show on the bank statement Being able to forward invoices to Freeagent to be scheduled to pay would be really helpful. I&#039;d love to have more insight in projects and see how they are performing at a top level. ",2018-07-16 11:46:42
5,Makes day to day bookkeeping jobs easy. Could do with a delivery note function though which would make it 10 stars.,2018-07-16 09:21:31
5,"It just works and makes sense. The UI is a pleasure to work with and if there is something that you need advice on, support is very responsive and thoughtful. This is the 3rd business I am using FreeAgent on and everyone business partner I introduce is also seeing how FreeAgent can make their life a lot easier, especially when it comes to estimate, Project tracking, reconciling bank accounts and running payroll. Keep up the good work!",2018-07-16 08:49:36
5,So intuitive to use. Almost makes accounting exciting.,2018-07-16 08:36:13
5,Does what it says,2018-07-16 08:31:06
5,"I used to take a day off per week to do my invoices and other accounts administration. I no longer need to do this, once a job is complete, I can send an invoice in minutes. An excellent resource. ",2018-07-12 08:36:00
5,"it just works straight out of the box, then the more you use it the more features one finds, then it gets better and better — I full trust Freeagent ",2018-07-11 13:09:32
4,I would really appreciate it if you have a search function for contacts and invoices. Thank you.,2018-07-10 11:07:33
4,Easy to use,2018-07-09 10:52:35
5,I like the automatic transaction stuff within the Paypal business feed. So easy,2018-07-09 08:50:31
5,"So much better in terms of usability than QuickBooks Online. I just don&#039;t have to think too much when using FreeAgent. You&#039;re a little bit more expensive than QBO, but it&#039;s worth! ",2018-07-06 10:08:29
5,Excellent Work!!!,2018-07-02 10:38:14
5,Easy to use and does all that I need it to do,2018-06-29 08:50:52
4,"Very intuitive interface and we really like being able to link to our company bank accounts, too.",2018-06-28 14:23:17
5,The Admin side of running a business always put me off free agent makes it easy.,2018-06-28 13:55:56
4,"It makes accounts super-easy and chases invoices for me, so things get done.",2018-06-28 08:53:04
5,Once you get your head around the system it’s very good. The online assistance is also efficient. ,2018-06-28 08:49:24
5,"Customer service is brilliant, quick response time and very helpful",2018-06-28 08:21:11
5,Great Product and First Class Service - what more could you ask for :),2018-06-27 16:43:02
5,"This software is brilliant for me. I was introduced to it through my accountant when I had a Ltd Co. I no longer have this company and am again a sole trader and use FreeAgent for all my sole trader accounting records. It allows me to keep everything in order and in one place, so I know where I am at. I highly recommend it. It&#039;s very easy to use, great design and I have never encountered any issues with it.",2018-06-27 14:32:36
5,Setting up a new company was a bit daunting but Free Agent has proved invaluable. It has made it so easy to do the accounts including VAT etc. ,2018-06-27 12:32:16
4,By being intuitive ,2018-06-27 11:50:40
5,"Easy to use, access from anywhere",2018-06-27 10:06:01
5,"Good set up, problem with bank feeds from Yorkshire Bank, changing banks to barclays as not had a problem with freeagent and barclays on my previous account. 100%feedback for freeagent",2018-06-27 09:23:09
5,"Great customer service, competitively priced and software so easy to use.",2018-06-27 09:10:35
5,Easy to use and provide good reports,2018-06-27 09:08:48
4,Good value and functional solution,2018-06-27 08:45:39
5,Quicker than the way I was doing things before. Easy to follow and view all the information I need. ,2018-06-27 08:42:36
4,seems to do the job just fine,2018-06-27 08:39:15
4,It allows me to easily organise my finances. I can see what&#039;s going in and coming out. And FreeAgent also lets me send professional-looking invoices.,2018-06-27 08:36:29
5,The wonderful customer support.,2018-06-25 08:56:12
5,Takes the stress out of chasing clients for payment as well as generally making accounting simpler.,2018-06-25 08:41:10
5,"I’ve been with freeagent alsmot since they started, and I have been continually impressed. They are always there to chat online or on the phone, when I’m stuck. Consequently I learned quickly and have loved the layout ever since. Plenty of pictures and colour - I tell everyone about it because it makes accounting fun. My accountant for a ltd company just gave me all my files back when she saw what I could do. And the ability to photograph receipts and log them using my phone is just dinky - makes me want to do it.",2018-06-21 19:29:48
3,"I can see that once I have grasped the basics and set this all up properly, it will be an invaluable tool to the business we run",2018-06-20 10:14:44
5,It’s brilliant for creating much needed invoices for my small business! Thanks for that! ,2018-06-20 08:45:21
2,I couldn&#039;t set up my bank,2018-06-18 13:06:41
4,"FreeAgent automates the most tedious and boring tasks that freelancers have to do. It&#039;s fast, relatively easy to use and doesn&#039;t have a very steep learning curve. FreeAgent&#039;s staff are also super-helpful, which is an incredibly important thing. I never feel left in the dark.",2018-06-17 17:42:50
3,"Automated emails is a nice feature, although customising when they are sent is not possible it still makes life that little bit easier. Bank feeds that match payments to invoices is a god send and I love how easy the invoices are to create, though they could do with having a few more customisable features. ",2018-06-16 22:27:05
4,Very intuitive and easy to use. My only criticisms would be date format and more importantly being able to add multiple lines with different accounting codes to a single bank transaction.,2018-06-14 12:07:59
5,Easy to use. Helpful staff. And available on all platforms,2018-06-13 14:47:20
5,I am not an accountant and your software is simple and easy to use and has helped me keep up to date with my bank accounts and it can be done anywhere too. I love it Thanks,2018-06-13 11:41:56
5,"I have only just started using Freeagent, and I am sure I am not yet using it to it&#039;s full potential, but it does seem really easy to use and do all the things I want it to. I do have the benefit of having an accountant check occasionally to see if I am doing everything okay and they are more than impressed. I am sure once I am confident with it, it will save me lots of time and money",2018-06-13 11:31:01
5,It makes keeping our accounts up to date very easy and helps keep track of creditors and expenses,2018-06-13 11:09:42
4,Easy system to work with and understand.,2018-06-13 10:09:53
5,Very helpful on line service. I showed the package to my accountant and she was impressed too Jane,2018-06-13 09:57:09
5,"It has been very easy to get setup, add accounts and create invoices. ",2018-06-13 09:48:37
4,"works well for us a company but really need to be able to see where we spend our money on a month to month basis, this option is available to see who spends with you but not to who you spend with ",2018-06-13 09:29:17
5,"Very easy to use, very good for someone like me who is not business-minded, makes life very easy!",2018-06-13 09:25:04
5,Very easy to use.,2018-06-13 09:10:24
5,"Ease to use, like the integrations and file uploads",2018-06-13 09:09:13
5,"FreeAgent allows me to run my business efficiently, to keep an accurate record of all my transactions including payments in Euros through Revolut and to complete all of my returns with HMRC. Brilliant!",2018-06-13 08:59:56
5,Easy to use system and A* support service.,2018-06-13 08:59:47
5,"Good interface, works well with multiple currencies",2018-06-13 08:58:43
2,"Its ok, better than a spread sheet but most likely will move to a different system as is it hard to understand why certain figures appear and how to change them and the support cannot help. Will likely to move to sage as colleague has used them and said the support really could guide them. For example you know you want to put value x in box 6 of the VAT return. You talk to your accountant they say just put x in the box, but freeagent (FA) is not showing that value as you are doing a correction and neither the accountant nor FA support is able to help. FA Support says we cannot tell you ask an accountant, the accountant says I have no idea how to do that in FA and we are using an accountant that is a partner with FA. ",2018-06-13 08:54:12
4,"Easy to keep up to date with invoicing, expenses etc.",2018-06-13 08:48:49
5,FreeAgent has helped me to be better organised with invoicing and keeping my financial records under control. It&#039;s system just seems to work straight away. It has allowed me to adapt my workflow as I learn more about the FreeAgent set up and make changes that save me time and energy. I&#039;ve only dealt with support once when I first started as I was adding in a lot of previous information and the support was excellent. They suggested a different way of adding the info that just made it so much easier. I&#039;m really happy with FreeAgent and wish I had started using it much earlier.,2018-06-13 08:47:14
5,"Love your service! However could you please at the metric of being able to track the profitability per hour of each project. You already have the invoice totals and the hours tracked. This would save me putting it into a numbers doc and calculating it myself. Keep up the good work, looking forward to the new beta!",2018-06-13 08:46:11
5,"great customer service, good ux",2018-06-13 08:45:35
5,It simplifies my day to day updates and removes the burden of having to provide separate reports to the accountants periodically - it&#039;s all there for them to access. The ability for the accountants and myself to work collaboratively speeds up anomalies and improves the information available.,2018-06-13 08:41:40
5,I am still a novice. So far I have used the bank statement integration to explain transactions but now need to learn how to input cash transactions and reconcile it all so it balances ! I will let you know how I get on with this.........,2018-06-13 08:41:28
4,Its just so so easy to use in the office and on the go,2018-06-13 08:35:42
5,"Makes day to day accounting easy plus time tracking features, while they could use some improvements, let me be accountable to my clients and see how my time is spent on a project",2018-06-13 08:32:24
5,The onboarding was simple and intuitive. I can&#039;t believe I haven&#039;t moved to FreeAgent sooner!,2018-06-13 08:31:52
4,its just great,2018-06-07 12:16:08
5,I have been using Freeagent for 3 years now and think it is a ideal tool for a contractor starting out who wants to manage their own books. I found Xero and Sage to confusing when starting out on my own. ,2018-06-04 23:48:55
5,"Made a mess of trying to correct a problem of my making on my account. Having tried to correct the error I made the situation worse and my account was totally messed up. After contacting support, Gary Shand gave me a list of operations to perform and this put all my problems with the account right. Many Thanks Gary. Regards Nigel Harrison",2018-03-06 19:22:42
5,Excellent software with a really good support team who respond to queries very promptly.,2018-03-03 12:25:00
5,Providing excellent services.,2018-03-02 12:06:06
1,"I am an accountant for a client who uses FreeAgent. I am unbelievably appalled that I cannot add new balance sheet accounts or accounts with a numbers greater than 399 (I think it was). Additionally the nomenclature is peculiar. Categories for the word accounts. for instance. What &#039;s wrong with the word account. Navigating around the site I have found/find that nothing is very obvious/clear.. Although I know they have very many clients I would absolutely NEVER EVER recommend this programme to anyone. I know that sounds harsh but you stated that you want to know how I feel, so I&#039;ve told you. Additionally the lack of telephone support is, in my view, inexcusable. Some of us out here like to actually speak to a person rather than endless emails. Emails are so impersonal. I am tempted to say &quot;I hope this helps&quot; but I fear it will just be dismissed. Such is life. Please feel free to telephone me on 01785 819677.",2018-03-01 16:47:28
5,"Great service, extremely helpful 🤗",2018-01-30 18:47:25
5,"Having spent a number of years contracting and doing my books with accountants using manual systems, I am very impressed by how much easier FreeAgent is to use, and now have no problem keeping all my books regularly up to date. Very impressive.",2018-01-29 19:14:41
2,"Been using for 1 year, at it&#039;s core it works and provides a nice alternative to keeping your data in a spreadsheet and the online integration with self assessment is nice; but there are 3 huge flaws I am struggling to get over and looking to alternatives. 1) No ability to download or export your invoices OR expenses. This is criminal, it&#039;s sensible to have an offline copy of these vital documents (even FreeAgent agrees) but there is no way to do this. All the invoicing &amp; cloud accounting packages I have tested have this basic ability but FreeAgent is the only one who can&#039;t (and won&#039;t) add this feature despite it being requested on the support forums since 2012 *see note 3. 2) Design. The branding and the invoicing are not very nice. Send a client an invoice with online payment and you get a massive &quot;JOIN FREEAGENT&quot; logo plastered all over it, which is a bit unprofessional and I have had raised eyebrows. Worse still, many things have their mascot - a cartoon cat in a suit and tie - everywhere. 3) Feels like development stopped 5 years ago. If you read the support forums there are many basic features people have asked for and it&#039;s apparent that people have been asking for the same things since 2012 and nothing ever seem to get done. On the positive side: 1) Easy to use, the app works well for creating expenses on the fly 2) Integrates with Stripe / Paypal / Bank&#039;s well 3) Provides a few more tools than invoicing services like FreshBooks 4) Very good customer support. 5) UK based, so better geared for UK tax system.",2018-01-29 14:32:09
5,Just does what it needs to do,2018-01-29 11:03:30
5,"To start with, the software is clear and straight forward. Of course, there is a learning curve as with any new programme but it went smoothly for me. Secondly, the staff at FreeAgent are excellent, wether it&#039;s the receptionist on the end of the phone or an advisor - they are friendly, polite and really know their stuff. I&#039;m in my fifth month and have spoken to several advisors multiple times to the point where some of them now know me (!) and they always guide me to a solution and are endlessly patient with my idiotic questions! They are busy people and occasionally the receptionist will arrange for an advisor to call back but it&#039;s always very prompt and they make themselves available as soon as possible.",2018-01-25 11:29:50
5,"FreeAgent is marvellous and I REALLY regret not going though with signing up last year -- or the year before -- OR the year before that! I&#039;ve trialled it and a couple of other similar services over the past few years, always right around the time I do my self-assessment tax return. Then, every year, right after I&#039;ve filed my return at the eleventh hour using calculations I&#039;ve made during an all-day-and-nighter with a spreadsheet, I&#039;ve gone back to doing nothing. After evaluating (again!) the same three services this year, I&#039;ve taken the plunge with FreeAgent and I&#039;m already almost ready for April! Not only that, I&#039;ve discovered that I&#039;ve almost certainly overpaid my taxes in previous years, due to horribly incomplete accounting of my outgoings. Never again, thanks to FreeAgent. Best business decision I&#039;ve made in years!",2018-01-24 17:23:20
5,The software is very functional and user friendly The help section is very well done and found the answer to my questions quickly,2017-12-10 18:10:38
5,"FreeAgent is the right mix of user friendly and sophisticated. We are hugely impressed. We have been using it for three years now, and have used both the UK and the Global versions. The UK one has more functions, but even the Global one is perfectly adequate for a small – but global and data driven – business.",2017-12-08 21:16:37
5,"We looked at pretty much all the online accounting packages before choosing FreeAgent...and I am really glad we did. The software just works - I run a company providing voiceover services worldwide (piersgibbon.com). Most importantly FreeAgent have real accountants on the end of the helpline to sort out your issues. I have gone from paying a bookkeeper every painful VAT quarter...to doing it all myself. Excellent product, excellent company.",2017-12-07 16:07:55
5,It is easy to use. ,2017-12-05 10:31:16
5,"Without question the best decision I made for my business. Makes accounting enjoyable! Easy to use, a pleasure to use in fact, plus wonderful support. For anyone who asks my advice about what they need to do when starting a small business, my first response is to use FreeAgent!",2017-11-17 13:10:22
3,I would like the webinars to be longer. Not enough on banking and reconciling the bank,2017-11-16 09:08:44
5,"FreeAgent is a good program to work with, but has some failings.I think FreeAgent is very good on helpline, and always try to achieve a resolution to the issue. I think the program could be great with some minor improvements that the company are aware of but don’t seem to be in great hurry to implement.",2017-11-15 16:48:44
5,"FreeAgent simplifies sending out invoices, keeping track of work, expenses, and which invoices have been paid or need chasing. Support is prompt and clear - vital to a novice with no accountancy training!",2017-11-15 15:01:44
3,prompt service,2017-11-01 17:47:47
5,"The software is excellent and so easy to use and the support is the best I&#039;ve seen, cant ask for more really. Highly Recommended",2017-10-31 20:04:19
4,"Free Agent has made my business run so much more efficient. It also means I no longer have to save shoe boxes for my reciets! Love how it manages invoices and scans you’re bank account and updates. One down side to Free Agent is the customer care. 9/10 times when I ring for support, I get put through to reception and get promised call backs. Most times they call back in the same day, once or twice they haven’t. The annoying this that they’ve called me back later in the day when I haven’t been sat at my computer. They need more staff. ",2017-10-29 18:07:44
5,As an Accountant FreeAgent is easy to use for both us and our clients. The Support is superb and there is little that can&#039;t be sorted out. ,2017-10-23 11:27:46
5,I&#039;m new to FreeAgent but so far everything is good and the support has been exceptional. I would definitely recommend FreeAgent.,2017-10-20 14:12:19
4,"Great for service oriented sole trader/small business. Its great for… Tracking projects &amp; project profitability. Invoicing is really neat and well implemented. Banking has live bank feeds keeping things always up to date. No reconciliation as such, just “explain” transactions I.e. assign to expense category and job etc as they appear . VAT, Corporation tax and self assessment fully implemented and linked to government gateway account. Very easy tracking of out of pocket expenses &amp; mileage. Uploading expense receipts on the move via smart phone app and camera. No more paper receipts! Attach PDFs to expenses. Upload business documents. Store insurance certificates, Public Liability, VAT certificate etc. Multi currency. RTI payroll upload to HMRC. Useful dashboard showing unpaid invoices, cashflow and a quick P&amp;L balance sheet position. Support from FreeAgent is quick and mostly very helpful. Terrible for… Producing reports beyond clunky P&amp;L, Balance sheet &amp; Trial Balance. No expense reports, sales report, customer sales, user customisable report or data query. No business analysis tools. User data input can be confusing as FreeAgent pre-fills most form fields with last entered Data (presumably they think this is helpful for users entering repetitive data). Can lead to clumsy and inaccurate data entry if your jobs, invoices and expenses aren’t all repetitions. (Wish they’d just leave it all blank). ",2017-10-04 14:43:43
4,Good software allowing us to keep records and reduce our admin time. Also the customer service is incredibly fast.,2017-10-02 14:19:34
5,They sorted out all my problems with ease and so happy to help,2017-09-26 18:49:08
5,best product in the market,2017-09-24 18:20:43
1,"very unorganized, very unprofessional, untrained staff. Schedule a call but never call or pickup. Double charging of fees and never apologize. Always try to get away with their enormous mistakes. Searching my options to leave them now.",2017-09-21 11:58:14
5,"I&#039;ve used Freeagent for over a year and the majority of things I want to do are intuitive. When I have needed to contact the Support team, they&#039;ve been quick to respond and have been really helpful with useful info. The mobile app lets me do most things I want to do while on the move - great app.",2017-09-10 19:26:39
5,"It&#039;s so easy to use! I spend less than five minutes a day on my accounts. Just one button to click add a new time slip. Then at the end of the month, the time slips pulls through to an invoice. I know exactly where my accounts are at, which makes life easy for my accountant.",2017-09-01 12:36:34
5,It is so easy to use and makes record keeping and VAT returns a doddle.,2017-08-24 15:05:04
5,The support office always responds promptly to any queries with a full explanation.,2017-08-11 09:15:00
5,I have found Freeagent first class and is very easy to use. Other programs I have tried are not not quite as good as Freeagent.,2017-08-03 15:20:16
5,"First off FreeAgent is a brilliant tool. What makes it really stand out, though, is the support. Personable, knowledgeable, human support to help with complicated accounting questions at such quick response times is what makes FreeAgent so much more than just a web app. I can&#039;t speak highly enough of the experience I&#039;ve had using FreeAgent. I would recommend it to anyone looking to manage their own business finances.",2017-07-12 09:43:32
5,"I have used many other accounting packages and Freeagent is by far the easiest to use. The customer services is also very reliable, i would definitely recommend this to every business i know!",2017-07-11 11:54:22
5,"I love FreeAgent. Subscribing was one of the best decisions we made at the start of the business - and it has improved immensely over the last six years. Good graphical design for visual thinkers, intuitive layouts, simple definitions that real people can understand. We love knowing how the business finances look in real time. (Took us a while to educate accountants on this new way of working!) I have recommended this to many, many smart folk who are setting up businesses. ",2017-07-07 16:54:06
5,"A real game changer for me as a contractor, I use this with my accountant and I must save weeks in admin time through the year.",2017-07-04 10:18:37
5,"Males my life so easy, my accounting is the least of my worries with Free agent. It&#039;s easy and save a whole lot of time and money",2017-06-19 15:16:57
5,Resolved issues swiftly and accurately ,2017-06-15 10:11:45
5,"Handy software very easy to use, much easier to keep tabs of compared to my old excel sheet.",2017-06-13 15:11:05
5,"The product itself is amazing, but the App is also great and the customer service is fantastic! The website is full of resources and help too. It&#039;s transformed my day to day business.",2017-06-06 09:21:09
2,"no billing capabillity in app, to be able to input bills and take a photo record from phone would be great. you can do it for expenses why not bills?",2017-06-06 08:15:26
5,Brilliant support team - I feel a lot more confident in my business finances with this than when I relied solely on my accountant.,2017-05-29 10:26:22
4,I&#039;ve used Freeagent for a few years now and love it. It has saved me a lot of admin time and enables me to easily track my time and expenses and produce professional esimayes and invoices with minimal effort. Just needs integration with a decent reporting and dashboarding tool like PowerBI for the film five stars.,2017-05-28 17:08:10
2,remove access when you have paid for 3 weeks,2017-05-27 14:39:04
5,Turned my business around,2017-05-25 18:29:22
5,"FreeAgent is the tool that lets us be successful as a small startup without havng to employ expensive accountants. We can run our business in real time, mobile and remote and for busy consultants, it allows us to put more of our time into revenue generation rather than admin.",2017-05-10 14:46:07
5,I feel more in control of my accounts ,2017-05-09 13:32:43
5,"FreeAgent as a product does everything I need it to as a small business owner. My team have access and all time is recorded and billed from the system. It&#039;s links with my bank account and go cardless save me time and effort and significantly improve my cash flow. The support from the team is first class. They are responsive, highly knowledgeable and when an issue needs escalating to technical, the support team maintain control of the issue and provide regular feedback until the issue is resolved. I am dealing with real people who have been with the business a long time and therefore although I am sure I am one of many, I feel that I have a good relationship with the helpdesk staff. Whether by email or phone, they are always willing and able to help. There is always room for improvement, and my only request would be improved reporting functionality, but then I am being picky in order to provide balance. Would and do recommend to family and friends, colleagues and clients.",2017-05-02 21:16:24
3,FreeAgent is easy to use but I need it to provide cash basis accounting and make it easier to work with my bank account to be great,2017-05-02 08:10:49
5,"Super responsive support team - very useful software which let&#039;s me keep on top of my business finances and feel like I have everything in control. Tax timeline is great. Invoices could be more customisable, but in general they are great and the automatic chasing is very handy.",2017-05-01 15:51:10
5,"Excellent customer support - very quick to respond to a fairly complicated query about how to best reflect a membership scheme in our accounts, and also sorted out a billing mistake (on my part) within 10 mins!",2017-04-30 14:43:47
5,"The software is powerful and easy to use, and takes away a lot of administration pain. FreeAgent support is very helpful and responsive even late or on weekends, and have helped me out many times.",2017-04-29 10:48:11
4,Automates and consolidates a lot of accouting chores. Has a few flaws in terms of integration between functionality. Example being Expenses against actual account in the ledger. Still highly recommend.,2017-04-29 09:00:42
5,"Functionality is obviously the main driver to happiness with a service. FreeAgent has that in spades. The only area I find deficient is the minutes and certificates for dividends - it&#039;s functional but not great. Everything else is perfect: VAT, invoicing, bills and expenses, bank reconciliation, and reporting. But the icing on the cake is the excellent support. I&#039;ve made a couple of data entry errors, and thought I&#039;d drop a note to FreeAgent support line, not really expecting a response. This was at 18:30 in the evening, yet I received a response within 15 minutes with an explanation of how to resolve my problem. Fantastic!",2017-04-28 14:17:37
5,Incredible Staff,2017-04-27 13:07:07
5,It just makes running a business easier,2017-04-27 07:57:36
5,Yep does what it says on the tin. Worth the money.,2017-04-27 07:53:14
5,"So easy to use, unbelievably helpful support - can&#039;t believe it took me 4 years of freelancing before I finally took the plunge! Thank you freeAgent",2017-04-26 20:52:02
5,"Easy to set up, easy to use, great mobile app, huge time saver - what&#039;s not to like?",2017-04-26 18:11:53
5,Simple and intuitive but very sophisticated under the covers ! Highly recommended. ,2017-04-26 17:12:33
5,"I&#039;m very new to running my own business and used FreeAgent after it was recommended (by several people). It has made running the accounting side of things a breeze. I&#039;ve used it to invoice people, connect to my bank account, and I&#039;ve also used the time tracking function for certain projects. I&#039;ve set it up to do my first self-assessment, and even though I haven&#039;t done it yet, I&#039;m sure it will be very straight forward thanks to how easy FreeAgent is to use. Using FreeAgent means I don&#039;t have to worry about that side of things and can concentrate on doing some actual work.",2017-04-26 13:12:22
5,"I find the software simple to use, allows me to keep track of my work and invoicing. Runs my payroll and tax requirements. A fair investment of time and money.",2017-04-26 12:38:07
5,"As a freelancer, admin and accounting are a real drain on my time, but switching to FreeAgent has made my life so much easier. I was using spreadsheets and separate apps for time tracking and invoicing, but now I have everything in one place. I love the automatic bank imports, and the live metrics on the dashboard. ",2017-04-26 10:27:57
4,Easy way to send invoices and keep track of expenses,2017-04-26 09:22:31
4,ONCE YOU HAVE YOUR WAY AROUND ITS EASY TO NAVIGATE GOOD CLEAR MENUS NICE PRESENTATION. I HAVE ONLY STARTED USING FREEAGENT THIS WEEK AS I HAVE AN ACCOUNTANT BUT I THOUGHT I WOULD TRY RUN IT ALONGSIDE. I AM GENERALLY VERY HAPPY WITH THE SOFTWARE NO GLICHES AT ALL. I WOULD LIKE TO SEE AN EXTRA COLUMN ON THE BANKING ACCOUNT PAGE THAT IS A RUNNING BALANCE. ALSO WOULD LIKE TO SEE A PRINT PAGE BUTTON I AM AWARE OF THE REPORTS PAGE BUT SOMETIMES I LIKE TO PRINT OFF VARIOUS SECTIONS. OTHERWISE 9.50OUT OF 10 WHICH IS EXCELENT AS I AM NOW GOING TO SWITCH FROM MS MONEY TO FREEAGENT FOR MY PERSONAL BANK ACCOUNTS. SO I HAVE ALL MY FINANCES IN ONE PLACE BUT SEPERATED FROM MY BUSNESS ACCOUNT THANK YOU MIK TAYLOR,2017-04-26 09:02:04
5,"Free agent has generally made everything more streamlined and easier to keep track of, I think for the invoicing option it is worth the monthly subscription alone ",2017-04-26 07:19:11
5,"FreeAgent is a good system for tracking my company finances. Its easy to use, configurable, and has a great support team who are quick to respond.",2017-04-25 22:31:17
3,Easier than Excel. It would be nice if they took user comments on board. i am considering migrating to Xero which is integrated with WooCommerce.,2017-04-25 20:23:24
1,"The tool doesn´t have any search or order columns in any of its views ( bank statments, expenses, invoices ). That is a very basic capability. Also, The system doesn´t have any id for expenses. This means that when you update an expense this expense doesn´t have allocated an id, therefore when you download your data, it doesn´t have any order, and all your pictures of them have the same name. Finally, Freeagent doesn´t allow to dowload your own data. Only a CSV summary of each main page. If you work with different currencies, only shows a gross numbers, it doesn´t have the same order that in the web view, not all columns are included. You need to enter all by yourself in order to have a back for your accountant or you need to pay extra money to other services in order to back up your own data. I don´t recommend this tool, if you eventually want to use your data for HMRC, don´t rely on it. I am thinking moving to Xero, after a year with FreeAgent. I am tired of the lack of basic tools. I think it would be ok if it is free but if you have to pay 29 GBP monthly use Excel. ",2017-04-25 17:56:15
5,Easy to operate ! ,2017-04-25 17:53:03
5,I love the simplicity of the whole product all backed up with an effecient email facility and a great range of informative help products.,2017-04-25 17:19:17
3,"Having trailed 5 other major online accounting services I can say FreeAgnet is very well thoughtout and easy to use. The ability to bill by a flat day rate and calculate hourly billing with rounding precision sets this product apart from its competitors, hence the draw for the freelancing and consulting community. Freeagent is however one of the most expensive products to own, especially factoring in the need to pay separately to use bulk upload features. I know for me, the price will ultimately drive me into the arms of a competitor when day rate billing is added. In summary, great product, too expensive. ",2017-04-25 16:38:18
5,It&#039;s so pretty. I love the illustrations in the comms. Easy to use. Makes my life far easier. ,2017-04-25 16:35:55
3,"Interesting that you only ask what made us happy. Here are a few things that I think would improve the software: 1. A way of dealing with CIS TAX. 2. The ability to sort invoices/projects/etc into ALPHABETICAL order. 3. More freedom to customise the layout of invoices, etc. (Without needing a coding degree!) E.g. Move information about the page, make certain fields more prominent. For example, I would like to see my projects more prominently positioned on the page, the ability to write notes in BOLD (instead of faded grey) ",2017-04-25 16:31:45
3,I like the way invoices are ordered and I&#039;m able to keep them in one place. I also like that the figures are automatically put into P&amp;L accoubts,2017-04-25 16:19:55
5,"Simple interface, doesn&#039;t use accountancy jargon!",2017-04-25 15:33:49
5,"You save me money and time whilst giving me full visibility on my business. The help in the setup process was great - very knowledgeable assistants who, on the rare occasion they were unable to answer my question immediately committed to get back to me - and actually did get back to me, with an answer.",2017-04-25 14:50:10
5,"Does everything I need - Invoices, chases payments, Self assessment and VAT Returns - absolutely delighted",2017-04-25 14:39:40
5,"Great for sole traders. My favourite tools are the time tracking tool and how easy it is to reconcile expenses and sales with my bank account. I do not know how it works with other similar apps but FreeAgent allows me to specify that it is a personal bank account and I do not have to explain personal and unrelated transactions. I am also happy that I can fill related self-assessment information before hand. Makes everything easy for my accountant and helped reduce her work (and her fees, as a result).",2017-04-25 14:31:43
5,"FreeAgent makes it simple for me to manage the everyday runnings of my business. Allowing me to store client details, manage jobs and invoices, analyse accounts, and manage my bookkeeping quickly. Both me as the business owner, and my accountant have a way to minimise the time spent on running my business allowing me to get on with the hard work!",2017-04-25 14:18:20
5,Very easy to use software,2017-04-25 14:10:04
2," Great invoicing tool. However I have tried numerous times (gave up in the end) to get guidance and help in understanding the management of my outgoings. I&#039;m not sure whether I couldn&#039;t grasp it, or the helpline team didn&#039;t have the patience for me. I noticed in an online forum a question being asked about tutorials. I would have paid to attend one, however the reply was &#039;They are not available&#039;. ",2017-04-25 13:57:31
5,"Easy to use, good customer service, everything in one place, no more spreadsheets to accountant!",2017-04-25 13:47:50
5,It makes looking after your books extremely easy.,2017-04-25 13:44:28
5,"The quality of support that FreeAgent offers is second to none. As well as fantastic official support, there is also an active community that can offer help and tips. The pricing is superb and the features to match. For Sole Traders or Freelancers, it is easily the go-to solution.",2017-04-25 13:35:39
5,Because it&#039;s awesome!,2017-04-25 13:33:19
5,"Just taking the stress away from running everyday accounting makes me happy. I moved from QuickBooks and couldn&#039;t be more pleased (import of old client invoices would be nice though). I have also used Xero for a different business. I love the reconciliation, the dashboard and the dividend forecast and vouchers. The tax time line is very nice and they really thing about real people running a business instead of accountants. Minor things that can be improved but by far the best out there. ",2017-04-25 13:17:58
5,It&#039;s made invoicing so much quicker and easier. It&#039;s also good to see all my bank account activity in the same place so I don&#039;t have to keep loads of different spreadsheets myself,2017-04-25 13:17:54
5,My business wouldn&#039;t be where it is today without this software. Keeps me on top of my finances at a glance and lets me submit my VAT return with one click. I find it very easy to use.,2017-04-25 13:15:52
4,Simple easy to use interface that meets pretty much all of my accounting needs day to day. Pensions integration could do with some work though.,2017-04-25 13:15:37
5,Easy to use ,2017-04-25 13:15:23
4,"Managing my self-employed state through them is really helpful, saves me from relying so heavily on an accountant and gives me a better insight into my how my business is doing. Every time I&#039;ve used their customer service they&#039;ve been very helpful!",2017-04-25 13:13:53
